id,Amikacin,Capreomycin,Ciprofloxacin,Ethambutol,Ethionamide,Isoniazid,Kanamycin,Moxifloxacin,Ofloxacin,Prothionamide,Pyrazinamide,Rifampicin,Streptomycin
SAMEA2534808,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534812,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534814,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534815,0.0,0.0,,0.0,,1.0,,,0.0,,0.0,1.0,1.0
SAMEA2534816,,,,0.0,,1.0,,,,,0.0,1.0,1.0
SAMEA2534817,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534820,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534821,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534822,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534825,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534826,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534827,,,,0.0,,0.0,,,,,0.0,0.0,1.0
SAMEA2534829,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534831,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534835,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534836,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534837,,,,0.0,,0.0,,,,,0.0,0.0,1.0
SAMEA2534838,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534839,,,,1.0,,1.0,,,,,0.0,0.0,1.0
SAMEA2534840,1.0,1.0,,1.0,,1.0,,,0.0,,1.0,1.0,1.0
SAMEA2534842,0.0,0.0,,1.0,,1.0,,,0.0,,0.0,1.0,1.0
SAMEA2534844,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534845,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534846,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534847,0.0,0.0,,1.0,,1.0,,,0.0,,0.0,1.0,1.0
SAMEA2534848,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534850,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534851,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534853,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534854,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534856,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534857,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534858,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534859,,,,1.0,,1.0,,,,,0.0,1.0,1.0
SAMEA2534861,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534863,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534864,0.0,0.0,,0.0,,1.0,,,0.0,,0.0,1.0,1.0
SAMEA2534865,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534867,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534872,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534873,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534876,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534879,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534881,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534882,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534883,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534885,,,,0.0,,0.0,,,,,0.0,0.0,1.0
SAMEA2534886,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534893,0.0,0.0,,1.0,,1.0,,,0.0,,,1.0,1.0
SAMEA2534894,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534895,1.0,1.0,,0.0,,1.0,,,0.0,,1.0,1.0,1.0
SAMEA2534905,,,,0.0,,1.0,,,,,0.0,0.0,0.0
SAMEA2534907,0.0,0.0,,1.0,,1.0,,,0.0,,1.0,1.0,1.0
SAMEA2534908,0.0,0.0,,1.0,,1.0,,,0.0,,1.0,1.0,1.0
SAMEA2534910,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534912,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534913,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534915,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534916,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534920,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534921,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534922,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534923,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534924,0.0,0.0,,1.0,,1.0,,,0.0,,1.0,1.0,1.0
SAMEA2534925,1.0,1.0,,0.0,,1.0,,,0.0,,1.0,1.0,1.0
SAMEA2534927,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534931,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534932,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534933,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534936,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534937,,,,0.0,,0.0,,,,,0.0,0.0,1.0
SAMEA2534938,0.0,0.0,,1.0,,1.0,,,0.0,,1.0,1.0,1.0
SAMEA2534939,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534940,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534941,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534943,,,,0.0,,0.0,,,,,0.0,0.0,1.0
SAMEA2534945,0.0,0.0,,1.0,,1.0,,,0.0,,0.0,1.0,1.0
SAMEA2534947,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534948,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534951,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534952,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534953,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534954,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534957,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534958,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534959,,,,0.0,,1.0,,,,,0.0,0.0,0.0
SAMEA2534961,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534962,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534963,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534964,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534967,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534969,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534972,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534973,0.0,0.0,,0.0,,1.0,,,0.0,,0.0,0.0,1.0
SAMEA2534975,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534976,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534977,0.0,0.0,,1.0,,1.0,,,1.0,,1.0,1.0,1.0
SAMEA2534978,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534979,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534980,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534983,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534986,0.0,0.0,,1.0,,1.0,,,0.0,,1.0,1.0,1.0
SAMEA2534987,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534990,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534991,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534992,0.0,0.0,,1.0,,1.0,,,0.0,,1.0,1.0,1.0
SAMEA2534994,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2534995,,,,0.0,,1.0,,,,,0.0,0.0,1.0
SAMEA2534998,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535000,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535001,,,,0.0,,0.0,,,,,0.0,0.0,1.0
SAMEA2535002,,,,0.0,,1.0,,,,,0.0,0.0,1.0
SAMEA2535003,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535008,0.0,0.0,,0.0,,1.0,,,0.0,,1.0,1.0,1.0
SAMEA2535011,1.0,1.0,,1.0,,1.0,,,0.0,,1.0,1.0,1.0
SAMEA2535012,,,,0.0,,0.0,,,,,0.0,1.0,1.0
SAMEA2535014,1.0,1.0,,1.0,,1.0,,,0.0,,0.0,1.0,1.0
SAMEA2535016,1.0,1.0,,0.0,,1.0,,,0.0,,1.0,1.0,1.0
SAMEA2535017,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535018,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535019,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535020,,,,0.0,,1.0,,,,,0.0,0.0,0.0
SAMEA2535022,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535023,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535024,1.0,1.0,,0.0,,1.0,,,0.0,,0.0,1.0,1.0
SAMEA2535027,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535028,,,,1.0,,1.0,,,,,1.0,1.0,1.0
SAMEA2535030,,,,0.0,,0.0,,,,,0.0,0.0,1.0
SAMEA2535032,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535037,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535039,1.0,1.0,,1.0,,1.0,,,0.0,,1.0,1.0,1.0
SAMEA2535040,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535041,0.0,0.0,,1.0,,1.0,,,0.0,,0.0,1.0,1.0
SAMEA2535043,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535044,0.0,0.0,,1.0,,1.0,,,0.0,,0.0,1.0,1.0
SAMEA2535045,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535046,,,,1.0,,1.0,,,,,0.0,1.0,1.0
SAMEA2535047,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535049,1.0,1.0,,1.0,,1.0,,,0.0,,1.0,1.0,1.0
SAMEA2535050,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535051,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535053,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535056,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535057,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535059,,,,1.0,,1.0,,,,,0.0,1.0,1.0
SAMEA2535061,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535063,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535066,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535067,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535075,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535077,0.0,0.0,,0.0,,1.0,,,0.0,,0.0,1.0,1.0
SAMEA2535082,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535083,,,,0.0,,0.0,,,,,0.0,0.0,1.0
SAMEA2535084,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535086,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535087,,,,1.0,,1.0,,,,,0.0,1.0,1.0
SAMEA2535088,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535089,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535095,,,,0.0,,1.0,,,,,0.0,0.0,1.0
SAMEA2535096,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535097,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535098,1.0,1.0,,1.0,,1.0,,,0.0,,1.0,1.0,1.0
SAMEA2535099,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535101,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535103,,,,0.0,,0.0,,,,,0.0,0.0,1.0
SAMEA2535107,,,,0.0,,0.0,,,,,1.0,0.0,0.0
SAMEA2535109,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535110,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535112,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535113,0.0,0.0,,1.0,,1.0,,,0.0,,1.0,1.0,1.0
SAMEA2535115,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535119,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535120,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535121,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535122,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535123,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535126,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535128,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535129,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535130,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535131,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535134,0.0,0.0,,0.0,,1.0,,,0.0,,0.0,1.0,1.0
SAMEA2535136,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535137,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535145,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535148,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535149,,,,0.0,,1.0,,,,,0.0,0.0,0.0
SAMEA2535153,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535154,,,,0.0,,1.0,,,,,0.0,0.0,1.0
SAMEA2535158,,,,0.0,,1.0,,,,,0.0,0.0,0.0
SAMEA2535161,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535164,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535165,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535166,0.0,0.0,,0.0,,1.0,,,0.0,,0.0,1.0,1.0
SAMEA2535168,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535170,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535174,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535175,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535177,0.0,0.0,,1.0,,1.0,,,0.0,,0.0,1.0,1.0
SAMEA2535178,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535181,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535182,,,,0.0,,1.0,,,,,0.0,0.0,0.0
SAMEA2535183,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535184,0.0,0.0,,0.0,,1.0,,,0.0,,0.0,1.0,1.0
SAMEA2535185,0.0,0.0,,1.0,,1.0,,,0.0,,1.0,1.0,1.0
SAMEA2535186,,,,0.0,,1.0,,,,,0.0,0.0,1.0
SAMEA2535187,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535188,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535192,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535194,1.0,0.0,,1.0,,1.0,,,0.0,,0.0,1.0,1.0
SAMEA2535195,0.0,0.0,,0.0,,1.0,,,0.0,,0.0,1.0,1.0
SAMEA2535198,,,,1.0,,1.0,,,,,1.0,1.0,1.0
SAMEA2535200,0.0,0.0,,0.0,,1.0,,,0.0,,0.0,1.0,1.0
SAMEA2535201,0.0,0.0,,1.0,,1.0,,,0.0,,1.0,1.0,1.0
SAMEA2535202,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535203,0.0,0.0,,1.0,,1.0,,,0.0,,1.0,1.0,1.0
SAMEA2535204,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535205,0.0,0.0,,1.0,,1.0,,,0.0,,0.0,1.0,1.0
SAMEA2535206,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535208,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535209,,,,0.0,,1.0,,,,,0.0,0.0,1.0
SAMEA2535213,1.0,1.0,,1.0,,1.0,,,0.0,,1.0,1.0,1.0
SAMEA2535215,,,,0.0,,0.0,,,,,0.0,1.0,1.0
SAMEA2535218,1.0,1.0,,1.0,,1.0,,,0.0,,1.0,1.0,1.0
SAMEA2535219,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535222,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535224,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535225,,,,0.0,,0.0,,,,,1.0,1.0,1.0
SAMEA2535226,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535230,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535231,,,,0.0,,1.0,,,,,0.0,0.0,0.0
SAMEA2535237,,,,1.0,,1.0,,,,,0.0,1.0,1.0
SAMEA2535238,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535239,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535243,0.0,0.0,,0.0,,1.0,,,0.0,,0.0,1.0,1.0
SAMEA2535244,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535247,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535250,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535251,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535252,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535253,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535254,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535258,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535261,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535262,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535263,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535267,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535270,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535273,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535275,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535277,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535283,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535285,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535287,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535288,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535293,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535294,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535295,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535296,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535297,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535299,,,,0.0,,1.0,,,,,0.0,0.0,0.0
SAMEA2535311,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535312,,,,0.0,,1.0,,,,,0.0,0.0,1.0
SAMEA2535313,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535314,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535315,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535317,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535319,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535322,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535323,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535324,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535325,,,,0.0,,1.0,,,,,0.0,0.0,0.0
SAMEA2535327,,,,0.0,,1.0,,,,,0.0,0.0,1.0
SAMEA2535333,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535335,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535341,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535344,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535346,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535347,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535351,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535353,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535355,,,,0.0,,0.0,,,,,0.0,0.0,1.0
SAMEA2535356,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535358,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535359,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535361,,,,0.0,,0.0,,,,,0.0,0.0,0.0
SAMEA2535362,0.0,0.0,,1.0,,1.0,,,0.0,,1.0,1.0,1.0
SAMEA2590615,,,,0.0,,0.0,,,,,,0.0,
SAMEA2591382,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2591383,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2591384,,,,0.0,,1.0,,,,,0.0,0.0,
SAMEA2591386,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2591388,,,,0.0,,1.0,,,,,0.0,0.0,
SAMEA2591389,,,,0.0,,1.0,,,,,0.0,0.0,
SAMEA2591390,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2591391,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2591392,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2634673,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2634674,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2634675,,,,0.0,,0.0,,,,,0.0,1.0,
SAMEA2709652,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2709653,,,,1.0,,1.0,,,,,0.0,1.0,
SAMEA2709654,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2709655,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2709656,,,,1.0,,1.0,,,,,1.0,1.0,
SAMEA2709657,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2709658,,,,0.0,,1.0,,,,,0.0,0.0,
SAMEA2709659,,,,1.0,,1.0,,,,,,1.0,
SAMEA2709660,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2709661,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2709662,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2709663,,,,0.0,,0.0,,,,,0.0,1.0,
SAMEA2709664,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2709665,,,,0.0,,1.0,,,,,0.0,1.0,
SAMEA2709666,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2709667,,,,0.0,,1.0,,,,,0.0,1.0,
SAMEA2709668,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2709669,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2709670,,,,0.0,,0.0,,,,,0.0,1.0,
SAMEA2709671,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2709672,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2709673,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2709674,,,,0.0,,1.0,,,,,1.0,1.0,
SAMEA2709675,,,,1.0,,1.0,,,,,1.0,1.0,
SAMEA2709676,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2709677,,,,1.0,,,,,,,,1.0,
SAMEA2709678,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2709679,,,,1.0,,,,,,,,1.0,
SAMEA2709680,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2709681,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2709682,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2709683,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2709684,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2709685,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2709686,,,,,,0.0,,,,,0.0,0.0,
SAMEA2709687,,,,0.0,,0.0,,,,,0.0,1.0,
SAMEA2709688,,,,1.0,,,,,,,,1.0,
SAMEA2709689,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2709690,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2709691,,,,0.0,,1.0,,,,,1.0,1.0,
SAMEA2709692,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2709693,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2709694,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2709695,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2709696,,,,1.0,,,,,,,,1.0,
SAMEA2709697,,,,1.0,,,,,,,,1.0,
SAMEA2709699,,,,0.0,,1.0,,,,,0.0,1.0,
SAMEA2709700,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2709703,,,,1.0,,,,,,,,1.0,
SAMEA2709704,,,,0.0,,0.0,,,,,1.0,0.0,
SAMEA2709705,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2709706,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2709707,,,,1.0,,1.0,,,,,1.0,1.0,
SAMEA2709708,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2709709,,,,1.0,,1.0,,,,,,1.0,
SAMEA2709710,,,,0.0,,1.0,,,,,0.0,1.0,
SAMEA2709711,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2709712,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2709713,,,,0.0,,1.0,,,,,0.0,0.0,
SAMEA2709714,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2709715,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2709716,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2709717,,,,1.0,,,,,,,,1.0,
SAMEA2709719,,,,1.0,,,,,,,,1.0,
SAMEA2709720,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2709721,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2709722,,,,0.0,,0.0,,,,,0.0,1.0,
SAMEA2709723,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2709724,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2709725,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2709726,,,,1.0,,1.0,,,,,1.0,1.0,
SAMEA2709727,,,,0.0,,0.0,,,,,0.0,0.0,
SAMEA2709728,,,,0.0,,0.0,,,,,0.0,0.0,
